TR:mock:CellLine,TR:SMAD6,TR:SPP1,TR:STK11,TR:YAP1,TR:BRAFi,TR:CCND1i,TR:ERBB3i,TR:SMAD2i,TR:SOCS2i,TR:YWHAZi,DA:ARC,DA:BAK1,DA:BCL2L1,DA:CASP3,DA:CAV1,DA:CCNB1,DA:CD44,DA:CD74,DA:EIF2S1,DA:GAPDH,DA:JUNB,DA:MAPT,DA:MCL1,DA:PDK1,DA:PIM1,DA:PIM2,DA:PPARG,DA:PTGS2,DA:RPS6,DA:SMAD1,DA:STMN1,DA:TSC2,DA:VHL,DV:ARC,DV:BAK1,DV:BCL2L1,DV:CASP3,DV:CAV1,DV:CCNB1,DV:CD44,DV:CD74,DV:EIF2S1,DV:GAPDH,DV:JUNB,DV:MAPT,DV:MCL1,DV:PDK1,DV:PIM1,DV:PIM2,DV:PPARG,DV:PTGS2,DV:RPS6,DV:SMAD1,DV:STMN1,DV:TSC2,DV:VHL
1,1,1,0,1,0,0,1,0,0,0,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0.296691696577173,0.233633205212332,0.278582195809038,0.295112357773269,0.218752810898016,0.318179572428348,0.230418467363918,0.263277963427445,0.348616466360156,0.301604327046823,0.408540483206985,0.230662675117206,0.328016741456419,0.318511186670468,0.37077696229366,0.274732486670693,0.313360991073077,0.43222637356746,0.481548021675562,0.293249785595863,0.37540830777734,0.419915980235527,0.323625653875968
1,0,0,0,0,0,0,1,0,0,0,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0.188689594591498,0.237419317126257,0.305774283792669,0.334579627620634,0.393532236804499,0.402522746485581,0.36560703350228,0.253541878626659,0.328521521567323,0.317114738055674,0.34946016755668,0.177820151027735,0.28829888203361,0.166653777731171,0.39026261472803,0.332448160792573,0.394252438731467,0.299535124547191,0.246313908917921,0.203366866104851,0.277515003613156,0.355417097950992,0.227120103616556
1,1,0,1,1,0,0,0,0,0,0,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0.219519700422855,0.290736435034651,0.30702225142901,0.42582431969128,0.23363083601591,0.110829616823329,0.462113871499336,0.32785041066579,0.150057503947374,0.342500272846731,0.258997721859308,0.315263207930302,0.103117494332941,0.322836307830078,0.177592711070337,0.439774270872699,0.390275371459213,0.288527767281107,0.333571649613492,0.32992176404075,0.22016588659306,0.368237843822311,0.451160176398395
1,0,0,0,0,0,0,0,1,0,1,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0.236784590471913,0.261460558962915,0.362282280666634,0.316415237829854,0.43653630769632,0.021999450453472,0.329413151714494,0.22964638685925,0.231086886381979,0.243664126405671,0.326471271189534,0.400142533546141,0.28937791653203,0.26109611649828,0.452407757122482,0.409784498986231,0.459577991717711,0.305786951433682,0.263804124398731,0.466444722751383,0.412028358249101,0.346781673590602,0.318071257624993
1,0,0,0,0,0,0,0,0,1,1,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0.203558827100535,0.403837943192438,0.297455767440664,0.337103472424108,0.24150738595624,0.447129329549298,0.204997978228483,0.309745542363512,0.411392415552956,0.257562907716677,0.447855721849332,0.170630367328469,0.219317377760895,0.231910522108285,0.484179776752807,0.398181424406711,0.268113530342188,0.344517559972973,0.335970485074596,0.223290814079069,0.270267915978966,0.327256318383822,0.37446567969598
1,1,1,0,1,0,1,1,0,0,0,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0.225546779904431,0.268519900826455,0.350139347083996,0.458484842950155,0.237992368294713,0.320617642576085,0.356225976487107,0.266595088628077,0.28020601391191,0.248992731815167,0.307832422720364,0.329165164374841,0.271425061594435,0.297088381097833,0.33215957253117,0.487825258104471,0.338176200698789,0.257887477814223,0.424698573622039,0.398021185421301,0.385964401029923,0.25814250182781,0.343561426312389
1,0,0,0,0,0,0,0,0,0,1,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0.383452990605088,0.371972641805122,0.298477620544958,0.273243183909425,0.384820711375248,0.290965545293367,0.312873332888702,0.359088707364546,0.357017632856314,0.263486182765966,0.328659558479454,0.286135794885182,0.354655805385093,0.291815659198127,0.407378231687783,0.340540639771977,0.360090202082629,0.302080048151883,0.251906686084021,0.33124026444305,0.360032264481325,0.152255336931271,0.342037803096127
1,0,1,0,0,0,0,0,0,0,0,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0.310337252291811,0.399711016998896,0.222122542227489,0.364185095063563,0.192701041080346,0.284962650057735,0.272997855114118,0.447470303722913,0.259027535734305,0.319465881396572,0.252074995367746,0.286442037941604,0.243934252150909,0.239895614539239,0.487632468090743,0.244470606643319,0.253661224108834,0.37889564437586,0.408951782641168,0.316212367581126,0.350251970551136,0.284192074050776,0.330837039878768
1,0,0,0,0,1,0,0,1,0,0,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0.264035511864644,0.852562726273785,0.47268355551874,0.715690818202506,0.409868489385514,0.429185282273343,0.512453559563237,0.297175391642742,0.051269226803342,0.372485922277904,0.17675324561523,0.172820457607193,0.273619869638116,0.293602871572569,0.148054020222439,0.295319509256267,0.237514210422964,0.293264048385784,0.42628002962764,0.441536906179332,0.326345195775676,0.830654674195492,0.407385120175439
1,0,0,1,0,1,1,0,1,0,0,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0.293499915336686,0.29173888632917,0.284393665816532,0.30303472381113,0.378028518820139,0.269701911296629,0.316621977089624,0.28521475762264,0.277587646110171,0.234198146610733,0.340544801476007,0.34815557625967,0.34727667340713,0.261316698519595,0.402507563245903,0.416368830570538,0.413723916016559,0.245239959695348,0.260153132948255,0.342968081651939,0.327619485041537,0.266386030124822,0.256777620458388
1,0,0,1,0,1,0,0,1,0,0,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0.234457060597756,0.285331858121723,0.287318277455208,0.414155683778014,0.20559891863435,0.356627956130548,0.254407170307495,0.313669303496799,0.426473121031518,0.221857992144291,0.420712370314489,0.204461128555289,0.214999851231681,0.169307667757436,0.356648288536771,0.455940360224729,0.475755258262309,0.296029339816277,0.483131953027575,0.309484201867993,0.432527440585334,0.300615581366279,0.280968742067226
1,0,0,1,0,1,0,0,0,0,1,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0.250113139833322,0.551809852717839,0.255698224135684,0.313888785772994,0.421617230519217,0.130682485559843,0.296982848383141,0.412430321501734,0.455971843063018,0.374491128041126,0.53119961439348,0.41596273203987,0.176571722441751,0.209792443688591,0.571049986580344,0.239872921076246,0.34109364286454,0.45505617362262,0.280953156639506,0.424887868045225,0.39148461207794,0.337747809666647,0.344146562857941
1,0,0,1,0,1,0,1,1,0,0,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0.45634546906284,0.260341663582121,0.332460906819555,0.381345729765878,0.396726486143762,0.26201955640787,0.38947373108131,0.209733234182939,0.265029051020064,0.228602445636813,0.35216392890001,0.423920229598932,0.349074491079917,0.393303403293972,0.489490110537718,0.457045992097337,0.451903584920976,0.349537342836683,0.305545289942135,0.411434956388078,0.432580467857572,0.338373902825617,0.354415493291848
1,1,0,1,0,1,1,1,1,0,0,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0.288274077836042,0.27461885823521,0.329462262810305,0.419217896309262,0.354749572845192,0.332463884259881,0.194493542556457,0.224538983645697,0.333625064690001,0.373382193588095,0.454628128581465,0.188670748731146,0.266884215667581,0.220835029928702,0.348462814249247,0.294365525913501,0.333776147569738,0.548855352720769,0.342895520105442,0.271847525063938,0.356806442544589,0.400190210613565,0.279772874340234
1,0,1,0,0,1,0,0,0,0,0,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0.303919108440951,0.379219579134494,0.403041825513084,0.394413536617481,0.258224512841981,0.296258917603259,0.231108182612274,0.31242370884795,0.413588296246749,0.287221776967366,0.37090160847372,0.343025881659664,0.417764372673336,0.41723725913969,0.471456357376817,0.509628845323594,0.432446836950551,0.274292541122909,0.295157178937646,0.241474502874697,0.467085846838176,0.286087825347774,0.404010987077935
1,0,0,0,0,0,0,0,1,0,0,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0.301671889620091,0.292907911265871,0.385510667802626,0.234284436071623,0.255586176353838,0.335660086781265,0.347802423827718,0.334880134229,0.416539595353302,0.367230462016847,0.347149794063198,0.436073430071069,0.416104301895742,0.260747374531522,0.260502742958788,0.302390255107627,0.301245700865741,0.364504545988626,0.358086977600056,0.368443825871383,0.289540458035611,0.267210767380281,0.319091981659117
1,0,0,1,0,0,0,0,1,0,0,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0.423316718623868,0.431292161329394,0.296021019641777,0.285655379542107,0.341705115980891,0.404394635443172,0.263132228745485,0.459773961882565,0.271234186740616,0.634154385028423,0.366856251634568,0.192377955521635,0.153096163380895,0.22466592175123,0.280527109715814,0.055372750269093,0.216421549606397,0.452945128736962,0.303731678667226,0.330503472566028,0.248182478904283,0.38087572303146,0.297019475481883
1,0,0,1,0,1,0,0,1,0,0,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0.200560433078973,0.321854336347547,0.314280120200342,0.317615107924388,0.411079150317871,0.296283389078588,0.275612970622878,0.185088205626547,0.402507148012117,0.236151039495612,0.368885080230707,0.138561083347569,0.358651349222774,0.292976277323204,0.354884866248383,0.401866569282049,0.443736213889879,0.260424155727812,0.412878440821773,0.27449124030143,0.302506107452307,0.331973571768238,0.335761567063976
1,0,0,1,0,0,0,0,1,0,0,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0.584122220956961,0.27813877797465,0.402540373739585,0.407597324041168,0.543389464376279,0.301971290573727,0.264204828123749,0.291008102407794,0.292538496923015,0.311443431305179,0.338299543976921,0.341918469433174,0.338799018929856,0.185636274082588,0.439719021809803,0.36959653024708,0.35519692569986,0.464877404764864,0.291123556355505,0.499324336468107,0.355535688006503,0.393246114969341,0.274492271026756
1,0,0,0,0,1,1,0,0,0,0,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0.242990420404481,0.305713686420495,0.341151648816626,0.222631860027472,0.268291729972852,0.471980387208645,0.343375892854719,0.286609609750501,0.460424474445388,0.522398533384101,0.333483259564717,0.225239002467741,0.383587070196521,0.331566753491575,0.338885920537222,0.389585837290252,0.398360335532216,0.223603713252791,0.118362585448161,0.249443590184062,0.286343891682905,0.285341480752143,0.375056354884879
1,0,0,1,0,0,1,0,1,0,0,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0.296726413756605,0.704796692424463,0.373735367651452,0.691646808660954,0.279315877892753,0.360750250192739,0.439889449298743,0.486082133099147,0.114224124474847,0.407989369517347,0.110366359198953,0.233904542427785,0.164913910370928,0.248394651883932,0.152882580791816,0.170689376353362,0.127306445665087,0.311988948593387,0.432153562813791,0.363392545005099,0.219965351086608,0.705045588506154,0.375295588418402
1,0,0,0,0,1,0,0,0,0,0,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0.286807618285074,0.370148740225273,0.439874765699932,0.262866898593661,0.348706510653946,0.273862023522894,0.22191502223008,0.279065042901208,0.435099679080169,0.274863617812344,0.400994354324904,0.345227421307559,0.261968154167101,0.446163670488117,0.477717804552184,0.400375580943677,0.408733814340359,0.280978719274294,0.298640097042821,0.350701051353703,0.378872868178316,0.362701270400006,0.442957288494872
1,0,1,1,0,1,0,0,1,0,0,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0.32738103904728,0.314693020470039,0.399152461436727,0.337318989351455,0.459247020619649,0.336846979258975,0.290985291979109,0.212762388063235,0.332578595826672,0.322889191264619,0.362406414940596,0.284248416726176,0.394541790224679,0.354842493781418,0.33009520119412,0.361759412798092,0.368058740578704,0.347549705788867,0.335041174468433,0.239395557545391,0.330000471024972,0.297373236046237,0.351080469552627
1,0,0,1,0,1,0,0,1,0,0,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0.519981142079582,0.430001018857043,0.426763675632289,0.461321326569969,0.344941526044649,0.305996390047563,0.259390677304049,0.189279559735083,0.241135651477883,0.384471759115547,0.484006235121978,0.313199286058179,0.319060738550323,0.389290986848437,0.440005146544015,0.373508827069917,0.390856801452268,0.343354461706894,0.46830053165798,0.308896516161646,0.362537179574876,0.547692301731577,0.474249585879117
1,0,0,1,1,0,0,0,1,0,0,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0.250916234309988,0.354562213986796,0.315330832387231,0.263929506938598,0.23052500705399,0.335300298079386,0.324015704356742,0.259938931968581,0.335795412631565,0.219200490676814,0.37791014273714,0.241228433705509,0.36942256134024,0.351997637023611,0.392043192282072,0.401016584831216,0.400559954891107,0.184262122763858,0.36972878934388,0.282108521678089,0.288565789159501,0.36639531715625,0.34929061580516
1,0,0,0,0,0,1,1,0,0,0,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0.317755859243413,0.410860095875198,0.274989641712237,0.323148714833571,0.247821971905936,0.233715103497888,0.303752234858145,0.43173620201446,0.349912899160698,0.279907985103001,0.192080415203386,0.324835142921353,0.364467822440576,0.300425224551172,0.319511908456059,0.13089576564375,0.189992528855939,0.253154241943142,0.306556717600957,0.253339191018356,0.30224815595133,0.267624744871676,0.348683260349514
