TR:mock:CellLine,TR:SMAD6,TR:SPP1,TR:STK11,TR:YAP1,TR:BRAFi,TR:CCND1i,TR:ERBB3i,TR:SMAD2i,TR:SOCS2i,TR:YWHAZi,DA:ARC,DA:BAK1,DA:BCL2L1,DA:CASP3,DA:CAV1,DA:CCNB1,DA:CD44,DA:CD74,DA:EIF2S1,DA:GAPDH,DA:JUNB,DA:MAPT,DA:MCL1,DA:PDK1,DA:PIM1,DA:PIM2,DA:PPARG,DA:PTGS2,DA:RPS6,DA:SMAD1,DA:STMN1,DA:TSC2,DA:VHL,DV:ARC,DV:BAK1,DV:BCL2L1,DV:CASP3,DV:CAV1,DV:CCNB1,DV:CD44,DV:CD74,DV:EIF2S1,DV:GAPDH,DV:JUNB,DV:MAPT,DV:MCL1,DV:PDK1,DV:PIM1,DV:PIM2,DV:PPARG,DV:PTGS2,DV:RPS6,DV:SMAD1,DV:STMN1,DV:TSC2,DV:VHL
1,1,1,0,1,0,0,1,0,0,0,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0.451008727457294,0.429304314323141,0.260798363434041,0.293175533677673,0.256957768588086,0.386215233791426,0.169254958712165,0.372412976495203,0.310444418400629,0.275572792851563,0.333858627673203,0.45912060222536,0.371111810319412,0.406172277481675,0.322543735598978,0.225456490306041,0.274341080212995,0.162513215389458,0.203810329209088,0.403653674168476,0.399826431809373,0.150635612404652,0.572362086985647
1,0,0,0,0,0,0,1,0,0,0,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0.40078104346642,0.29716631135849,0.269360187828965,0.247863615037726,0.418557682618547,0.296648810866085,0.276028350922075,0.226345216381263,0.270440747675984,0.256706637000979,0.377564158997598,0.411742429089555,0.43698488517845,0.51072559204061,0.324903099097001,0.296590264463366,0.322761734228356,0.276703861138593,0.215052796103874,0.282008874155242,0.229463040961095,0.283242972715545,0.317323657850328
1,1,0,1,1,0,0,0,0,0,0,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0.162687123639161,0.306159474900832,0.319077591756813,0.239074255128113,0.223030718950401,0.611935475379688,0.222472786573415,0.263505780373412,0.291798222278193,0.268426381904516,0.406287980859562,0.204669581936697,0.267218220514524,0.244895212179485,0.383862157115779,0.333672857385093,0.332963420650467,0.256387072789792,0.386780594772195,0.202586479586449,0.307617743062215,0.292588178575024,0.296949766827876
1,0,0,0,0,0,0,0,1,0,1,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0.477013150476732,0.327880025844062,0.337945793336253,0.381786713955637,0.547003966210091,0.231146154091723,0.43000995062051,0.280304173662362,0.192603908041145,0.390844071370085,0.437163353640655,0.284735032589008,0.297828352233964,0.314318837963283,0.331822415966134,0.444930618486437,0.444502215969579,0.292000858707036,0.277626975796585,0.271255603950679,0.3900051830498,0.288948957062229,0.271486738752854
1,0,0,0,0,0,0,0,0,1,1,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0.286015817855166,0.334410912134793,0.354147059256328,0.283674175495907,0.355201888880917,0.227825087292188,0.330297977000577,0.397861699521011,0.333747740293614,0.480133175884829,0.28290962483892,0.383191413279128,0.345616087378376,0.33958114800293,0.303270553854839,0.208228127784359,0.315320467152887,0.361546657554525,0.22676452266907,0.295858950795558,0.320652538270364,0.241240495444161,0.277565737956403
1,1,1,0,1,0,1,1,0,0,0,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0.265894018229817,0.347510207845798,0.177687443135021,0.359068466724543,0.401029964413077,0.349598510653552,0.196237999119746,0.254313046598217,0.434015956253345,0.231513336720235,0.528749512055144,0.20646806661499,0.264226533455214,0.236652268376432,0.381397888548332,0.285092731518705,0.391351346674773,0.349484598445249,0.260475329500798,0.219906596509486,0.37195554262502,0.285429846047453,0.317513292020385
1,0,0,0,0,0,0,0,0,0,1,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0.362777326756529,0.304137091460036,0.33972119395973,0.256872897656793,0.245265129619773,0.225083301505916,0.29056709602912,0.49663558575922,0.221080692449766,0.311623608871429,0.238102260406641,0.331725200526887,0.38931642972998,0.320739875850905,0.250459844322378,0.251185405485829,0.26575504124356,0.233760977018997,0.304455358121395,0.325323981243855,0.368322083874774,0.327741553070258,0.188713868262118
1,0,1,0,0,0,0,0,0,0,0,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0.47092001526114,0.363994977420441,0.179537729008563,0.303993562846938,0.342038738152659,0.272365633131236,0.356054069142421,0.147207092601421,0.40227272768934,0.234129214011278,0.389621409802221,0.302537057868114,0.170491798551365,0.223535818960803,0.240475826594958,0.364556236127793,0.36929092676665,0.169182904388678,0.38405085176922,0.387132832440996,0.098352556187457,0.401401412331062,0.123851668457541
1,0,0,0,0,1,0,0,1,0,0,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0.345552895352554,0.286161096493576,0.256834091361192,0.196948851373412,0.329857533372954,0.369637005617476,0.471130127905159,0.313717472845953,0.366295619011454,0.287235425938278,0.235338901976392,0.416814129333693,0.303341137465751,0.270237832937922,0.326430861047862,0.343068480698877,0.275386738121619,0.312203701173903,0.19775969970546,0.317346836235912,0.309575330854121,0.32235129703984,0.326975496577538
1,0,0,1,0,1,1,0,1,0,0,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0.240084873504761,0.282612813521339,0.233703229305753,0.309934611106467,0.401953515267248,0.361656622811825,0.293216492744137,0.321078922264876,0.31763622162576,0.320895707270175,0.382922613516752,0.299504251402333,0.207745091250138,0.220907027497625,0.418181792568774,0.272358625001836,0.312630272491927,0.306438127991454,0.217146491487237,0.261804526187148,0.38886513538791,0.33285306301731,0.280243317047827
1,0,0,1,0,1,0,0,1,0,0,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0.233150774580471,0.209859573856752,0.254679169399358,0.211117363266247,0.384085704089186,0.379815671317959,0.15000833141391,0.24203459304014,0.450454423135333,0.163863688793237,0.491006925993837,0.266391024749469,0.232418239741766,0.220696475423866,0.379453585673013,0.389616517313489,0.418892172722588,0.269399091800397,0.320468971821074,0.153741359970046,0.268920646699263,0.22454135986675,0.202529753232355
1,0,0,1,0,1,0,0,0,0,1,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0.268428830601928,0.377607953450724,0.318131767468026,0.274651331100562,0.290357365391263,0.304171760582067,0.35962119318042,0.285517884641638,0.317858033069127,0.333637000431291,0.322170861680757,0.307190568071873,0.408871238883008,0.393405665094835,0.305717982038536,0.333358478021118,0.259865970352583,0.323616321596991,0.421384448050649,0.355569250693289,0.345222272364019,0.295640858504424,0.35489476763403
1,0,0,1,0,1,0,1,1,0,0,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0.343332302450418,0.246070070125052,0.258939006530921,0.249730675397283,0.37604006345848,0.327089881331701,0.358227180774803,0.274625174382635,0.363439245537214,0.480481185394353,0.394699677073488,0.24780230661672,0.319512306853029,0.274181239290049,0.344072236233349,0.277171691463705,0.321834244228329,0.361461228666772,0.285218439533175,0.119574758460369,0.283241052538043,0.356555497388978,0.242013152637642
1,1,0,1,0,1,1,1,1,0,0,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0.28944469145453,0.319497715131941,0.292096403621961,0.317157441014835,0.354270212534898,0.273697609118697,0.272722642978012,0.330307937259327,0.332458109009097,0.229931688931038,0.300826878608508,0.269071911884918,0.39938677650153,0.302243810380353,0.278908630221539,0.21695857099281,0.167279986517809,0.269341490154891,0.423301211470616,0.265119515230728,0.231117568523756,0.255066418390105,0.305856916877003
1,0,1,0,0,1,0,0,0,0,0,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0.407884119571957,0.211409759547048,0.262490171497695,0.298634949214301,0.24851289617146,0.331885877158003,0.231519777415495,0.258298892764571,0.472384944891923,0.271706796714344,0.311042184787984,0.139806507398219,0.505135597743688,0.458937103680844,0.224525174669285,0.339852291873758,0.235172549888864,0.235655228835881,0.309779223019509,0.288377769428214,0.339620049521316,0.234285175553488,0.271443794726173
1,0,0,0,0,0,0,0,1,0,0,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0.312162394778426,0.298753783570893,0.307883110344235,0.170725322620339,0.248197950822874,0.287747388010341,0.429372776049268,0.587004651800765,0.282779270755338,0.277372263096835,0.230063118563785,0.353455336858839,0.404128495786171,0.258184357036577,0.287469867223449,0.214871409297451,0.245031179166806,0.214626548253415,0.270412372512462,0.45749306251721,0.417784194845993,0.309198962014372,0.276135562969754
1,0,0,1,0,0,0,0,1,0,0,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0.345182596463613,0.328120342508893,0.231317468245287,0.292316740115673,0.33814568536414,0.35272755390473,0.232707724368475,0.243073491023018,0.354151120162468,0.378432165419835,0.344437159271995,0.25637876744507,0.231411222994147,0.26231806746332,0.220963763329396,0.430571792818303,0.332738380441063,0.137053370810625,0.291563447155763,0.309307304581747,0.247220046379098,0.314972907777303,0.279678988464916
1,0,0,1,0,1,0,0,1,0,0,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0.285135339924094,0.365813120140313,0.301385008678701,0.173130751200061,0.179039308865406,0.297622430173017,0.259638513335365,0.393061722066555,0.338901610776908,0.333567871699657,0.241647405598547,0.430782223689288,0.429157741925973,0.244722895622125,0.302218660414802,0.27255370660653,0.108155526855324,0.575783882209295,0.46366223992856,0.277310181631834,0.173960231531451,0.198426343610238,0.305064998254879
1,0,0,1,0,0,0,0,1,0,0,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0.317722652136794,0.349549303442939,0.3622870309902,0.253051116558587,0.323148003227229,0.289443495929115,0.411408809482335,0.367250890091864,0.300283319520016,0.689633432582043,0.26109431217145,0.511831217446098,0.390391528204601,0.586327451324056,0.203174227510963,0.19573597679005,0.210854674375947,0.239143440837314,0.23302077362401,0.33968387041893,0.177972971221546,0.266881742328207,0.381539169836794
1,0,0,0,0,1,1,0,0,0,0,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0.349441642264839,0.280633395850132,0.266676044051955,0.297748519636138,0.358297176323689,0.172852297586679,0.26575199054636,0.317228466285528,0.323107470544759,0.265651263125766,0.447026824562375,0.289632064696696,0.211543334480019,0.261554774103907,0.367793087739831,0.379018642889528,0.376921544127853,0.267232725821492,0.231604840576391,0.288185306673122,0.393521987978338,0.312052311105906,0.254206801942677
1,0,0,1,0,0,1,0,1,0,0,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0.302649814022742,0.277434905640354,0.237170896377978,0.146836424306054,0.494968526365093,0.159788305110094,0.27651487680272,0.251789068549744,0.419871111236753,0.828060302870176,0.311066589473561,0.36538691900923,0.396438668138802,0.373288278387726,0.235497890354354,0.201163952416693,0.321587477390559,0.242611663635959,0.201395467440998,0.293012441019258,0.230229801032008,0.235790369481208,0.293286040166121
1,0,0,0,0,1,0,0,0,0,0,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0.441652547785061,0.313843072703395,0.327398788061566,0.370303426741077,0.297081092540675,0.341305452012868,0.331317970696008,0.495495219981866,0.274168296461876,0.309766318325052,0.264673308283045,0.455738565413665,0.355903754289083,0.384269699152512,0.341976035732517,0.193813045520438,0.155972441539339,0.393953133781131,0.266268200067561,0.320171015265521,0.321484775044936,0.202791514536764,0.394091080599573
1,0,1,1,0,1,0,0,1,0,0,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0.470831312337499,0.271800364362696,0.358331081321892,0.366361690355762,0.361706707543892,0.082591624734458,0.519209448821675,0.253372361440786,0.280265153617253,0.261927897229301,0.146337977736901,0.620319569233242,0.333832073896332,0.436578293697039,0.321954172531931,0.310861406559972,0.290846271395535,0.381923937348515,0.205958349860526,0.246516237600995,0.218314981325405,0.362344996021019,0.25518474942626
1,0,0,1,0,1,0,0,1,0,0,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0.362301773685119,0.381520896093669,0.321373618164793,0.315720785415178,0.223197650737298,0.260417571417859,0.276259740841034,0.432265740941581,0.260108375228568,0.26992771351132,0.214836302195209,0.346966930411586,0.332135740185824,0.322153317495811,0.250909822270765,0.154053792953526,0.221422101370032,0.350567949635605,0.316448902987061,0.350590542858218,0.293251129084553,0.275156211117339,0.327789420248747
1,0,0,1,1,0,0,0,1,0,0,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0.257811531398761,0.249970400320519,0.250212780777545,0.486314762698349,0.375022166782867,0.314626987928458,0.152102106744272,0.296108365027464,0.280551076086673,0.322263855539351,0.344298963803891,0.289209805164516,0.235469991416261,0.293095428122729,0.258938584830015,0.423332240049388,0.316977609328071,0.26122462622578,0.389232045505313,0.31893825495331,0.326321095713811,0.300095317852068,0.204297230628775
1,0,0,0,0,0,1,1,0,0,0,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0.368647824632769,0.206757859990988,0.41990150648365,0.391471531990694,0.388508246520902,0.381226172429731,0.246015315908435,0.251063001835815,0.498138272116425,0.36769262614022,0.529027955075827,0.390040216783667,0.01876036277851,0.184623562254189,0.324205494741228,0.520133206177717,0.346931369495834,0.289293147736652,0.375455681001567,0.455670586826097,0.234457167639763,0.311486949679129,0.257265202263831
